,lat,lng
48580000,,
49740000,,
49080310,,
49280000,,
49565000,,
49860000,,
49042842,-10.8974176,-37.0782814
49030120,,
49970000,,
49390000,,
49520000,,
49560000,,
57200000,,
49540000,,
49480000,,
49260000,,
48330000,,
49780000,,
49100000,,
49830000,,
49680000,,
48475000,,
49900000,,
49400972,-11.1717908,-37.9850994
49200970,-11.2706262,-37.4390976
49480970,,
49500211,-10.6862286,-37.4274825
48475970,,
49680970,-10.2178318,-37.4210868
49740970,-10.6484465,-36.9853777
49520970,-9.8029405,-37.6842138
49900970,-9.6584616,-37.7842946
49260970,-10.6781869,-37.1460008
49037083,-10.8985789,-37.0791231
49860970,-10.3168399,-36.5747316
49100970,-11.0146519,-37.2073256
49091109,-10.8901938,-37.1041009
49090493,-10.8985789,-37.0791231
49820970,,
49055600,,
49290970,-11.4763061,-37.7533420316405
49820000,,
49700970,-10.5051906,-37.0552225
49048100,,
49042800,-10.9718659,-37.0837484
49063106,-10.8685407,-37.0554041
49390970,,
49180970,-11.192032,-37.6750978
48435970,,
49160970,-10.28057755,-37.0181393980784
49075000,-10.9190162,-37.0712791
49090000,-10.888171,-37.0951906
49280970,-11.37512515,-37.8397765176471
48630970,,
49190970,-10.94181045,-37.0320208119491
49025230,-10.9347498,-37.0524207
49088245,-10.8685407,-37.0554041
05365180,-23.5774443,-46.7480801
01540040,-23.5669918,-46.6248292
18970000,,
11432190,-23.988318,-46.2776885
12960000,,
07131020,-21.1644996,-48.970044
12061160,,
14702168,-20.9673887,-48.4732121
06785500,-23.6361349,-46.8100159
75801070,-16.7292285,-49.3338535
12080000,-21.4265361,-50.822803
04965000,-23.7408446,-46.7749155
08575470,-23.4995897,-46.3552685
12501290,-22.8193521,-45.1958419
11040010,-22.7993751,-45.2117579
06437220,-23.4160818,-46.4341121
15960000,,
17606295,-21.4830319,-47.3566331
13060803,-22.9391691,-47.1681643
75600000,,
78730438,-15.6580756,-56.1243901
04710100,-23.6282011,-46.6955758
09050300,-23.6780897,-46.5484585
13630378,,
13660000,,
13214643,-23.1540669,-46.9144929
13606323,-22.351109,-47.339829
08062220,-23.5094578,-46.4769842
15600000,,
07072015,-23.4466637,-46.5605911
14060480,-23.5144235,-46.8807925
15804020,-23.3563052,-46.7360911
71996380,,
13482817,-22.5890738,-47.4322225
02978000,,
02124002,-23.4188532,-46.3204028
12239230,,
12701150,-24.1124283,-46.6612537
07075150,-20.4230133,-49.9812199
13930000,,
14092320,-22.7534933,-48.5689729
15806320,-23.3543023,-46.7493342
14270000,,
07844170,-23.5313408,-46.8509639
14960000,,
07178432,-23.3998243,-46.3956
76804060,-8.7630204,-63.8948984
05409000,-23.5505341,-46.6805632
05863120,-23.6737241,-46.7666897
19807812,-22.6441202,-50.4144035
09851380,-23.713235,-46.5295163
17930000,,
12289365,-21.4842061,-47.3622761
14409258,-20.5056966,-47.4027713
02840110,-23.4811723,-46.6893262
07062060,-22.9912061,-47.1547849
06386180,-23.5337253,-46.8406162
02851030,-23.4610611,-46.689352
17515030,-23.4929908,-46.8245997
13140000,,
01035000,-24.1016736,-46.6472895
16900410,-21.4842061,-47.3622761
14110000,,
13405189,-22.7092373,-47.6648636
05502040,-23.5685038,-46.7041407
01230001,-23.534017,-46.6553003
06365230,,
18745000,,
02150080,-23.4917373,-46.5649016
13575110,-22.0372548,-47.9081234
12061001,-23.0171321,-45.5530667
15150000,,
05547030,,
13060410,-22.9320353,-47.1110547
08330180,-23.5789999,-46.5424761
14702180,,
15910000,,
04432000,,
03679020,,
76932000,,
06528100,,
38630000,,
11045100,-20.9199536,-49.446956
02731000,,
13843204,,
14060350,,
11340300,,
02248140,,
12916350,,
08475080,,
27255033,,
03535000,,
05186005,-23.4482287,-46.7485494
13567000,-22.0020503,-47.8771905
06855720,-22.9386864,-47.0606897
15120000,,
12630000,,
16900059,-21.9175222,-47.6296655
01509900,-23.565755,-46.6376163
13468480,-22.7477811,-47.3583756
02880010,,
09350642,-20.4230133,-49.9812199
08340510,-23.2142016,-45.8442283
13408018,-22.8812448,-48.4612256
11680000,,
12405570,,
05844020,-23.6618836,-46.7423851
04863020,-23.7648864,-46.7070554
01224010,-23.5427071,-46.6530831
08210000,-23.5434983,-46.4533194
08696450,-23.5134347,-46.2870921
02139010,-23.4928337,-46.5726076
19200000,,
08793010,-23.5405332,-46.1646576
12140000,,
75901090,-17.7929432,-50.9214094
06124080,-23.5501314,-46.7976079
03810080,,
02982090,-23.4551415,-46.714327
68488000,,
12400100,,
12405540,-23.1479101,-46.9805767
14750000,,
04655070,-23.6620941,-46.6704028
68501140,-5.3800187,-49.1337065
13903205,-22.7178222,-46.761901
08485460,-23.5767656,-46.4134572
06703360,-21.4827929,-47.0095156
76888000,,
15105000,,
16850000,,
37890000,,
05660000,-23.6077994,-46.7254739
08470760,-23.5882265,-46.3950549
08220770,-23.5341755,-46.4593232
07142350,-23.4113906,-46.4997276
07260470,-23.4536573,-46.4136122
38300166,-19.9163402,-44.1287698
16900563,,
18120000,,
18460000,,
04850110,-23.749646,-46.6767326
06850388,-23.2059012,-46.8479861
17519330,-22.2335278,-49.9430001
02434100,-23.4838534,-46.6411001
06715400,-23.6155185,-46.8693529
19880000,,
03021000,-23.5328713,-46.6012397
07600000,,
02873340,-23.4541271,-46.6821714
11600000,,
19045350,-22.1477911,-51.3830698
15685000,,
19970970,-22.7108659,-47.6487298
15340970,-20.8560342,-50.2633275
13183020,-22.8529305,-47.2144397
05436050,-23.5572157,-46.6853587
04364000,-23.6512834,-46.6698968
03423000,-23.6916044,-46.4990738
05832260,,
18411055,-23.9700169,-48.8814484
04413060,-23.6705344,-46.6380459
08536310,-23.5413343,-46.3858936
06233290,-22.2644306,-49.8800104
13690000,,
12703250,-23.7469649,-46.7812074
06180070,,
71503510,-15.7222103,-47.8813053
79560000,,
07270290,-23.6346414,-46.5708412
12870000,,
15130000,,
13056640,-23.483051,-46.580676
01415000,-23.5563719,-46.6618301
13424381,-22.7391177,-47.6481566
11630000,,
13606232,-22.3634681,-47.3396131
13419280,-22.7235505,-47.6437137
13179386,,
08683310,,
12209000,-20.5787824,-48.5555434
06753060,-23.713142,-45.8683851
08150400,-23.5257467,-46.4093703
15990836,-21.6026041,-48.3749812
12229381,-23.0731615,-46.9509095
03242020,-23.597922,-46.5442666
76907604,,
11463270,-22.7379681,-47.6355843
06330080,-23.5523358,-46.8223564
11920000,,
13880000,,
16300000,,
14790000,,
04895070,,
06763310,-21.8985984,-49.0253483
13186620,,
17201000,-23.5821612,-46.7495117
13600001,-22.3498896,-47.3781243
18206100,-23.6276831,-48.0524398
08430025,-23.5281842,-46.4285785
15190000,,
11348130,-23.9545621,-46.4578751
05045000,-23.5281394,-46.6967576
57305400,-9.7500124,-36.6708359
15823000,,
19014240,,
15200000,,
13059001,-22.9529155,-47.1664949
16202212,-23.2289748,-45.8962593
17680000,,
05843290,-23.6503353,-46.7349145
19100100,-22.087354,-51.4045786
06757250,-23.6039154,-46.780008
13190000,,
13423600,,
13607248,-22.3630549,-47.3581116
12260000,,
13205190,-23.253712,-46.8562143
13770000,,
03045000,-23.5402715,-46.5973952
13201625,-23.0176762,-45.5549356
12606380,-23.0484704,-47.8380944
13520000,,
18520000,,
14540970,-19.9919137,-47.7975698
17300000,,
18470000,,
05182040,-23.4450843,-46.7463098
14180000,,
06449300,-23.543466,-46.8675513
13970695,-23.2106862,-46.7978329
17120000,,
05875210,-23.694242,-46.7799586
13480290,-23.020728,-45.5670598
13323023,-23.2135455,-46.8733279
08485130,-23.5903447,-46.4120538
03920050,-23.5942309,-46.5199611
06408010,-23.7023093,-46.6238702
04849000,-23.7442862,-46.6744702
08381700,-23.4375886,-46.7742361
13504268,-22.3944607,-47.5716093
13876628,-21.9989297,-46.7789532
14540000,,
12605560,-22.7331601,-45.0926748
18205050,-23.6096828,-48.0494698
08215630,-23.5492126,-46.443784
06436300,-23.5382414,-46.8942895
14620000,,
15997050,-21.5895093,-48.3681792
04815120,-23.7053084,-46.6891279
14570000,,
14406678,,
08840215,-23.4807225,-46.1347131
08270070,-23.5548933,-46.4626994
09843400,-23.7701,-46.590045
12970000,,
18609230,-22.8481337,-48.4528828
13940000,,
02537060,-23.4903108,-46.6518303
17056047,-22.9500569,-47.1204455
09134200,-22.9091616,-47.1162841
06412000,-23.4095985,-46.9662643
06437090,-23.5480266,-46.8900482
08431110,-23.5354106,-46.4215406
14745000,,
12270000,,
19045230,-22.1442948,-51.378049
09175755,-23.68550345,-46.5206353733562
12221610,-23.1681392,-45.8416187
06364550,-23.5367094,-46.4949362
17035280,-22.3255525,-48.9958235
14060000,-20.565307,-48.55924
14784212,-20.5844288,-48.5517413
18277260,-23.358622,-47.8777444
13500560,-22.3975621,-47.5691641
04852216,-23.7574261,-46.67596
07985300,-23.2861171,-46.711698
09820330,-23.7431097,-46.5628272
09655000,-23.6658206,-46.6085548
13240000,,
14808232,,
08161300,-23.5010101,-46.415742
15470000,,
13835000,,
14806328,-21.7289323,-48.1563278
14065660,-21.1298286,-47.8348143
13573232,,
13315000,,
03204080,-23.5957854,-46.5593815
05270080,-22.872739,-48.4583439
13082704,-23.7460731,-46.5513579
37517000,,
07846070,-23.3104793,-46.7267796
19275000,,
13403338,-22.7085117,-47.68572
14740000,,
08220120,-23.5401371,-46.477154
15025000,-20.8196867,-49.3977835
12311200,-23.2832167,-45.9393356
13181011,-22.8305592,-47.1821602
04851501,-22.7779795,-47.6446619
13057503,-22.9772851,-47.1725081
07700210,-23.3640229,-46.7485116
13343800,-23.1047348,-47.2081063
04918040,-23.6884699,-46.7437874
05772050,-23.6409481,-46.7537715
13560048,,
04458000,-23.6884701,-46.6717796
03978270,-23.61804,-46.507001
13400070,-23.0654104,-47.8213021
01222020,-23.5447025,-46.6502933
06807110,-23.0068977,-45.5370854
13484435,-22.5619542,-47.4275447
05831150,-23.6719683,-46.7499607
03024000,-23.5340019,-46.600631
04231030,-23.6072111,-46.5953495
13211868,-22.9433414,-46.9955835
18690000,,
02178070,-23.5228779,-46.5713227
13218678,,
18208017,-23.5742667,-48.0415345
13214618,-23.1561564,-46.9185492
07021050,-23.9430752,-46.3823494
13183360,,
15991530,-21.626062,-48.3417407
03580140,-23.5537976,-46.4995876
02202030,-23.4930412,-46.5934942
03674020,-23.5201239,-46.5029602
18060035,-22.339701,-49.0776686
17800000,,
08744160,,
02282080,-23.4382336,-46.5708985
08431020,-23.5354601,-46.4242667
04235370,,
13140074,-22.7555301,-47.1597735
03175001,-23.5508111,-46.5833456
02227220,-23.4817118,-46.5700799
13670000,,
13458190,,
06853430,-23.5023122,-46.633138
09321266,-23.6464355,-46.4271796
16700000,,
11085590,-23.9440845,-46.3652781
12239530,-23.2726507,-45.8943595
04942020,-23.6971114,-46.7768422
12943450,-23.1281906,-46.5707416
18078060,,
11714040,,
27267111,-22.5317162,-44.1268328
13290000,,
13212416,,
03250070,-22.8661016,-47.0496491
04231015,-23.6092963,-46.5948393
12085120,-23.0176204,-45.5169413
07055170,-23.4676638,-46.5612128
12910220,-22.3803497,-48.3760819
13304402,-23.2705525,-47.2711876
13610810,-22.2049444,-47.3900512
15900000,,
03734070,-23.5071257,-46.527053
18080375,-22.8770549,-48.4347734
14910000,,
19904282,-23.0112247,-49.8874036
14860000,,
13458184,,
04038002,-23.5972201,-46.6383556
19940000,,
06816160,-23.6463893,-46.8173249
38200000,,
05850140,-23.6542814,-46.7548002
13203310,-23.6093834,-46.6337569
14807155,-23.4115958,-45.0611484
01307000,-23.5532642,-46.6522722
06717190,-23.6576685,-46.7599849
14031510,-21.1993347,-47.8421522
08577080,-23.5387232,-46.8644701
37147000,,
08255230,-23.5526547,-46.4352487
15370000,,
07250150,-23.6855445,-46.7493458
15703162,,
07718090,,
02028000,-23.5074528,-46.6179892
02470010,-23.4830545,-46.6483533
11750000,,
06805440,-23.6300816,-46.8512466
03814020,,
13412246,-22.6814553,-47.6662684
08042120,-23.5087636,-46.4386039
15763000,,
13460000,,
14405115,-20.5297841,-47.4093666
77823540,-20.4833153,-54.5923746
02222001,-23.4843301,-46.5780292
17031385,-22.3150372,-49.0199112
05848000,-23.6610645,-46.7575007
13218878,,
12223550,-23.176292,-45.8172866
17052320,-22.338489,-49.1040989
03283170,-22.7148071,-47.3574648
18500970,,
04851030,-23.7452819,-46.671109
17603873,-21.9397394,-50.4967601
16480000,,
04918010,-23.6877807,-46.7422384
07844010,-21.205069,-50.4766067
08500170,-23.5493267,-46.3653401
12295025,,
13348370,-23.2604368,-45.900143
75815000,,
14402038,-20.5186661,-47.3730991
13024021,-23.2308778,-46.7687549
04852029,-23.766146,-46.6718272
18320000,,
06654340,-23.5373659,-46.9209362
08391220,-23.4560237,-46.3629537
04112002,-23.578268,-46.6239326
06124330,-23.5430631,-46.7962055
13469600,-21.2690676,-47.8190203
15804045,-23.0344063,-49.1584233
05752004,-23.8932405,-46.4334872042801
14200000,,
18685600,-22.5768698,-48.8150682
15750000,,
08411461,-23.5596129,-46.4187281
12460000,,
13571010,-22.0328906,-47.8646794
15046000,-20.7783703,-49.3858391
06250050,-20.5669978,-47.3957568
13059060,-22.9446539,-47.1648143
04235090,,
15044270,-20.7801036,-49.4120079
04413070,-23.6716098,-46.6368906
14150000,,
13465520,-21.1298805,-47.9835329
13800700,-21.5922872,-48.0695331
15041025,-20.7972371,-49.4214223
06329350,-23.5099999,-46.8721883
18185000,,
02808010,-23.4687818,-46.7037497
13348430,-23.1226039,-47.2282385
13328330,-23.037269,-49.1788073
04844120,-23.7470352,-46.6999119
15501201,-21.46892745,-47.0041757353031
13348340,,
03978380,-23.6228339,-46.5067088
12209220,-23.1770716,-45.8831623
11714430,-24.0229388,-46.5103734
04844280,-23.7518015,-46.7035797
08471780,-23.6044048,-46.4040753
12517360,,
03970050,-23.6137089,-46.4820888
02805030,-23.477939,-46.6996413
07855160,,
79905304,,
08215170,-23.5339431,-46.4428832
13960000,,
15400000,,
08245010,-23.6145443,-46.4111667
18940000,,
11495173,,
05793250,-23.6395183,-46.7747069
07906065,,
13715000,,
02967020,-23.4803516,-46.7070019
18650000,,
11707470,-22.8164043,-47.195282
05386000,-23.567799,-46.7574013
18260000,,
69073080,-3.1338345,-59.9930723
12507050,,
38302008,-19.990538,-44.0919174
07142080,-23.4658194,-46.2841886
14015050,-23.3105363,-45.9854125
76994000,,
06770120,-23.6362422,-46.7840349
17512741,-22.1536506,-49.9512555
13173224,-20.7908603,-49.2323653
05531000,-23.579048,-46.7219831
08440400,-23.5357379,-46.409963
78120420,-15.629257,-56.1625598
06421030,-23.5103423,-46.8984622
06160040,-23.4608521,-46.3109614
09920060,-23.6783423,-46.6265103
05569120,-23.9977841,-48.8925515
06361200,-23.4458196,-46.5317584
14401248,-21.4830319,-47.3566331
07704035,-23.3720804,-46.750679
11724450,-24.0093567,-46.4734393
17350000,,
02531000,-23.5016106,-46.6555028
15110000,,
15090970,-20.8350899,-49.3988247
13250250,-22.7306887,-47.6420748
11350130,-23.9448027,-46.4151559
04476160,,
79770000,,
07858100,-23.8240529,-49.4321534
14177616,,
08420770,-23.5452129,-46.428307
09981290,-22.7950773,-47.2752448
18025090,-23.5128201,-47.449533
08820380,-23.5102971,-46.1508305
03425000,-23.5506326,-46.5382882
13085415,,
17360000,,
76929970,-11.1243988,-62.3714785
14875702,-20.5916408,-47.8492856
14026564,39.0688486,-9.2539833
15385000,,
37470970,-22.2963146,-44.9380387
06653180,-23.5454115,-46.9316017
15560000,,
13101170,-22.9298633,-47.0188063
18500000,,
13857000,,
08541230,-23.5204793,-46.3758354
09450000,,
06657250,-13.9137969,-42.8516996
09830020,,
08032110,-23.509609,-46.4310215
17015000,-22.321747,-49.0670081
14801310,-21.7798014,-48.1816614
09340130,-23.3329071,-47.8495065
18200320,,
02671000,-23.4677694,-46.6648476
18900000,,
08575050,-22.6001059,-48.7831282
18550000,,
03195000,-23.5709296,-46.5812497
07097220,-23.0295565,-45.549442
17030025,-22.8057613,-47.2189036
08573060,-23.5906678,-46.5335763
09850605,-23.7318619,-46.5751977
19840000,,
09910070,-23.6931976,-46.6318047
19097510,-22.076215,-51.3612772
09831250,-23.7920646,-46.5359999
37260000,,
13960970,,
13920000,,
14030530,-23.6882569,-46.5032016
78700090,-15.6119478,-56.1167979
17064160,-22.3083171,-49.0897515
08111310,-23.4922268,-46.3800623
04119060,-23.5042331,-46.7952866
09060650,-23.6617077,-46.5463051
15014380,-20.8259245,-49.3804405
11702790,-23.6386827,-46.5823682
13408117,-23.7141645,-46.6551987
28200000,,
11087500,-23.9508511,-46.3760916
03679000,-23.5233805,-46.4929336
02235100,-23.4809582,-46.5805766
04881010,-23.7861162,-46.7268801
12281070,-23.1055517,-45.702726
08310000,-23.6247507,-46.4626001
13401510,-22.7500043,-47.6517137
13847237,-22.3438067,-46.940757
17031450,-22.3177871,-49.0222218
04766001,-23.6688836,-46.7122658
12850000,,
19023520,-21.4800205,-47.0092593
13820000,,
02137020,-23.4970889,-46.5763408
17209690,-22.2810018,-48.5395043
69301120,2.8271969,-60.6733638
07995180,-23.2958317,-46.7302666
06415070,-23.4906967,-46.8847452
11717270,-20.5495285,-48.5664659
06384000,-23.5432507,-46.8464748
09171875,-20.4023654,-47.4244254
04913040,-23.678029,-46.7406275
08090555,-23.7284203,-46.5756916
19028230,,
06240080,-23.1557159,-47.0392675
13348230,-23.1284538,-47.2409411
38300970,-21.3864901,-42.6860926
04429300,-23.6781645,-46.6593744
14062083,-21.1145301,-47.81593
15044510,-20.7792978,-49.4193641
03193040,-23.5734218,-46.5787245
02913000,-23.5058405,-46.7108616
16340000,,
15760000,,
01217010,-23.5301573,-46.6456845
08572310,-23.4534333,-46.4823925
18700110,-21.7059995,-46.8291706
02229000,-23.4691939,-46.5733797
12570000,,
08526140,-23.5583587,-46.384717
13175380,-22.8156994,-47.2521257
05785080,-23.6219408,-46.7636105
08235790,-23.5211938,-46.466816
18056160,-23.5056086,-47.5001784
13990000,,
01325000,-23.5538719,-46.6447987
17606035,-21.9288508,-50.5292362
06462320,-24.0848677,-46.6007814
13185185,,
09310350,-20.7698074,-49.4099113
12060330,-23.2308778,-46.7687549
01529001,-23.5652757,-46.6312897
38300078,-19.9153322,-44.1266522
12607280,-22.7444607,-45.11456
04830300,-23.7317715,-46.7019802
14406586,-20.527516,-47.449908
02943020,-23.4788509,-46.7250558
12955000,,
04336175,,
15047231,-20.7537708,-49.407355
12283150,,
02543150,,
08247060,-23.5354078,-46.432793
17600300,-21.9361485,-50.5058359
15040320,,
01454010,-23.5823422,-46.6867973
04948030,,
12948030,,
09832174,-23.7864788,-46.5033814
08150000,-23.5193812,-46.4102225
03317040,-23.5389944,-46.5494515
02936030,,
05056020,-23.5308653,-46.7055099
38051287,-19.7597517,-47.9825567
13402552,,
04235400,,
13330380,-23.5347891,-46.8598096
19025573,-22.10244,-51.4076926
14140000,,
03626000,-23.5147088,-46.5077005
03425060,-23.5599902,-46.5409265
13054580,-22.9838143,-47.1234364
13481427,-22.6023042,-47.3964755
03366040,,
06813125,-23.6506252,-46.8085703
14783211,-22.9473427,-47.0889896
18404010,-23.1564507,-45.9154953
09271430,-22.7003493,-47.0250692
05850190,-23.6555638,-46.7537821
08253520,-23.5532145,-46.442057
16880000,,
04862025,-23.7775824,-46.6844435
04429010,,
75560000,,
18560000,,
08230530,-23.5208322,-46.4449406
18061438,-23.4948823,-47.4869617
11090001,-23.9301234,-46.3572923
08280170,-23.5594117,-46.4768348
06624010,-23.6838734,-46.5072987
03942000,-23.5974454,-46.4999422
15440000,,
13185134,-22.8808731,-47.1780604
14080000,-20.4268123,-49.9787174
14440000,,
16370000,,
04658000,-23.6670442,-46.6721457
17880000,,
11350270,-23.9435268,-46.4113656
18105516,-23.4065562,-47.3734117
03472100,-23.5749739,-46.5224109
13150000,,
02215060,-23.4913803,-46.5829734
17900000,,
11330680,-23.9708849,-46.4058771
04476240,-23.7009924,-46.6277311
03827001,-23.4914173,-46.4615327
04859020,,
18840000,,
38680000,,
11495012,,
08655353,-23.5896532,-46.3044709
17033410,-23.8122269,-46.7367059
12215380,-23.5888504,-46.6759186
17010180,-22.3272071,-49.0696333
04173060,-23.6400771,-46.6112296
02866230,-23.4673515,-46.6829158
14600000,,
08072300,,
18704480,-23.4410515,-46.8067894
13091160,-23.5144787,-46.3572381
13323541,-22.3429649,-49.0449943
06820330,-23.2004533,-46.7848916
05590040,-23.5774781,-46.7339021
04835140,-23.7357619,-46.7043749
01221020,-23.5426406,-46.6488724
16204136,-21.3105749,-50.3543553
75580000,,
11722050,-24.0044181,-46.443336
11675650,,
13601000,-22.3498896,-47.3781243
05850230,,
09896390,-23.5094424,-46.8968588
04256140,-23.6274686,-46.592599
08880000,-23.5694981,-46.0396481
